ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
29084;Female;*;*;*;*;*;*;Nontechnical;<=50K
29085;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29086;Male;*;*;spouse present;*;*;*;Technical;<=50K
29087;Male;*;*;spouse present;*;*;*;Technical;>50K
29088;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29089;Female;*;*;*;*;*;*;Other;<=50K
29090;Male;*;*;spouse present;*;*;*;Other;<=50K
29091;Female;*;*;*;*;*;*;Other;<=50K
29092;Male;*;*;spouse present;*;*;*;Technical;<=50K
29093;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29094;Male;*;*;spouse not present;*;*;*;Other;<=50K
29095;Male;*;*;spouse present;*;*;*;Technical;<=50K
29096;Female;*;*;*;*;*;*;Technical;>50K
29097;Female;*;*;*;*;*;*;Other;<=50K
29098;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29099;Male;*;*;spouse present;*;*;*;Other;<=50K
29100;Male;*;*;spouse present;*;*;*;Technical;>50K
29101;Male;*;*;spouse present;*;*;*;Technical;>50K
29102;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29103;Female;*;*;*;*;*;*;Other;<=50K
29104;Male;*;*;spouse present;*;*;*;Technical;<=50K
29105;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29106;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29107;Female;*;*;*;*;*;*;Other;>50K
29108;Male;*;*;spouse not present;*;*;*;Other;<=50K
29109;Female;*;*;*;*;*;*;Other;<=50K
29110;Male;*;*;spouse present;*;*;*;Other;<=50K
29111;Female;*;*;*;*;*;*;Other;<=50K
29112;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29113;Male;*;*;spouse present;*;*;*;Other;<=50K
29114;Female;*;*;*;*;*;*;Nontechnical;<=50K
29115;Male;*;*;spouse present;*;*;*;Technical;>50K
29116;Female;*;*;*;*;*;*;Other;<=50K
29117;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29118;Female;*;*;*;*;*;*;Technical;<=50K
29119;Male;*;*;spouse present;*;*;*;Technical;>50K
29120;Male;*;*;spouse present;*;*;*;Other;<=50K
29121;Female;*;*;*;*;*;*;Other;<=50K
29122;Male;*;*;spouse not present;*;*;*;Other;<=50K
29123;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29124;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29125;Male;*;*;spouse present;*;*;*;Technical;>50K
29126;Male;*;*;spouse not present;*;*;*;Other;<=50K
29127;Male;*;*;spouse present;*;*;*;Technical;>50K
29128;Male;*;*;spouse present;*;*;*;Technical;>50K
29129;Female;*;*;*;*;*;*;Other;<=50K
29130;Male;*;*;spouse present;*;*;*;Technical;<=50K
29131;Female;*;*;*;*;*;*;Other;<=50K
29132;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29133;Female;*;*;*;*;*;*;Technical;<=50K
29134;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29135;Female;*;*;*;*;*;*;Technical;>50K
29136;Male;*;*;spouse present;*;*;*;Other;<=50K
29137;Male;*;*;spouse present;*;*;*;Other;<=50K
29138;Male;*;*;spouse present;*;*;*;Technical;<=50K
29139;Female;*;*;*;*;*;*;Other;<=50K
29140;Male;*;*;spouse present;*;*;*;Other;>50K
29141;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29142;Male;*;*;spouse present;*;*;*;Technical;>50K
29143;Male;*;*;spouse present;*;*;*;Technical;>50K
29144;Female;*;*;*;*;*;*;Technical;>50K
29145;Female;*;*;*;*;*;*;Technical;>50K
29146;Male;*;*;spouse present;*;*;*;Technical;>50K
29147;Female;*;*;*;*;*;*;Other;>50K
29148;Male;*;*;spouse present;*;*;*;Technical;<=50K
29149;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29150;Male;*;*;spouse not present;*;*;*;Technical;>50K
29151;Female;*;*;*;*;*;*;Other;<=50K
29152;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29153;Female;*;*;*;*;*;*;Nontechnical;<=50K
29154;Male;*;*;spouse present;*;*;*;Technical;>50K
29155;Male;*;*;spouse present;*;*;*;Technical;<=50K
29156;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29157;Male;*;*;spouse present;*;*;*;Technical;<=50K
29158;Female;*;*;*;*;*;*;Nontechnical;<=50K
29159;Female;*;*;*;*;*;*;Other;<=50K
29160;Female;*;*;*;*;*;*;Nontechnical;<=50K
29161;Male;*;*;spouse present;*;*;*;Other;>50K
29162;Female;*;*;*;*;*;*;Other;<=50K
29163;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29164;Male;*;*;spouse not present;*;*;*;Other;<=50K
29165;Male;*;*;spouse present;*;*;*;Technical;>50K
29166;Male;*;*;spouse present;*;*;*;Technical;<=50K
29167;Male;*;*;spouse present;*;*;*;Technical;>50K
29168;Male;*;*;spouse not present;*;*;*;Other;<=50K
29169;Female;*;*;*;*;*;*;Other;<=50K
29170;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29171;Female;*;*;*;*;*;*;Other;<=50K
29172;Male;*;*;spouse present;*;*;*;Other;<=50K
29173;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29174;Male;*;*;spouse present;*;*;*;Technical;<=50K
29175;Male;*;*;spouse not present;*;*;*;Other;>50K
29176;Female;*;*;*;*;*;*;Technical;<=50K
29177;Female;*;*;*;*;*;*;Nontechnical;<=50K
29178;Female;*;*;*;*;*;*;Technical;>50K
29179;Male;*;*;spouse not present;*;*;*;Other;<=50K
29180;Male;*;*;spouse present;*;*;*;Technical;<=50K
29181;Female;*;*;*;*;*;*;Technical;>50K
29182;Female;*;*;*;*;*;*;Nontechnical;<=50K
29183;Male;*;*;spouse present;*;*;*;Other;>50K
29184;Female;*;*;*;*;*;*;Nontechnical;<=50K
29185;Male;*;*;spouse not present;*;*;*;Other;<=50K
29186;Female;*;*;*;*;*;*;Nontechnical;<=50K
29187;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29188;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29189;Male;*;*;spouse present;*;*;*;Technical;<=50K
29190;Male;*;*;spouse present;*;*;*;Other;<=50K
29191;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29192;Female;*;*;*;*;*;*;Other;<=50K
29193;Female;*;*;*;*;*;*;Nontechnical;<=50K
29194;Male;*;*;spouse present;*;*;*;Other;>50K
29195;Male;*;*;spouse present;*;*;*;Technical;>50K
29196;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29197;Male;*;*;spouse present;*;*;*;Other;>50K
29198;Female;*;*;*;*;*;*;Other;<=50K
29199;Male;*;*;spouse present;*;*;*;Technical;>50K
29200;Female;*;*;*;*;*;*;Other;<=50K
29201;Male;*;*;spouse present;*;*;*;Other;<=50K
29202;Male;*;*;spouse present;*;*;*;Technical;>50K
29203;Male;*;*;spouse present;*;*;*;Technical;<=50K
29204;Female;*;*;*;*;*;*;Other;>50K
29205;Male;*;*;spouse not present;*;*;*;Technical;>50K
29206;Female;*;*;*;*;*;*;Technical;<=50K
29207;Male;*;*;spouse present;*;*;*;Technical;>50K
29208;Male;*;*;spouse present;*;*;*;Other;>50K
29209;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29210;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29211;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29212;Male;*;*;spouse present;*;*;*;Technical;<=50K
29213;Female;*;*;*;*;*;*;Nontechnical;<=50K
29214;Female;*;*;*;*;*;*;Other;<=50K
29215;Male;*;*;spouse present;*;*;*;Technical;>50K
29216;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29217;Female;*;*;*;*;*;*;Other;<=50K
29218;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29219;Male;*;*;spouse present;*;*;*;Other;<=50K
29220;Female;*;*;*;*;*;*;Other;<=50K
29221;Male;*;*;spouse present;*;*;*;Technical;<=50K
29222;Female;*;*;*;*;*;*;Technical;>50K
29223;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29224;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29225;Male;*;*;spouse present;*;*;*;Technical;>50K
29226;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29227;Female;*;*;*;*;*;*;Nontechnical;<=50K
29228;Male;*;*;spouse present;*;*;*;Other;<=50K
29229;Female;*;*;*;*;*;*;Nontechnical;<=50K
29230;Female;*;*;*;*;*;*;Nontechnical;<=50K
29231;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29232;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29233;Female;*;*;*;*;*;*;Other;<=50K
29234;Female;*;*;*;*;*;*;Technical;<=50K
29235;Male;*;*;spouse present;*;*;*;Other;<=50K
29236;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29237;Male;*;*;spouse present;*;*;*;Technical;<=50K
29238;Male;*;*;spouse not present;*;*;*;Other;<=50K
29239;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29240;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29241;Female;*;*;*;*;*;*;Other;<=50K
29242;Female;*;*;*;*;*;*;Other;<=50K
29243;Male;*;*;spouse present;*;*;*;Technical;<=50K
29244;Female;*;*;*;*;*;*;Nontechnical;<=50K
29245;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29246;Female;*;*;*;*;*;*;Technical;<=50K
29247;Male;*;*;spouse present;*;*;*;Other;>50K
29248;Female;*;*;*;*;*;*;Other;<=50K
29249;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29250;Male;*;*;spouse not present;*;*;*;Other;<=50K
29251;Male;*;*;spouse present;*;*;*;Technical;<=50K
29252;Female;*;*;*;*;*;*;Other;>50K
29253;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29254;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29255;Female;*;*;*;*;*;*;Other;<=50K
29256;Female;*;*;*;*;*;*;Technical;<=50K
29257;Female;*;*;*;*;*;*;Nontechnical;<=50K
29258;Female;*;*;*;*;*;*;Nontechnical;<=50K
29259;Female;*;*;*;*;*;*;Other;<=50K
29260;Male;*;*;spouse present;*;*;*;Other;>50K
29261;Female;*;*;*;*;*;*;Technical;<=50K
29262;Female;*;*;*;*;*;*;Other;<=50K
29263;Female;*;*;*;*;*;*;Technical;>50K
29264;Male;*;*;spouse present;*;*;*;Other;>50K
29265;Female;*;*;*;*;*;*;Other;<=50K
29266;Male;*;*;spouse not present;*;*;*;Technical;>50K
29267;Male;*;*;spouse present;*;*;*;Technical;>50K
29268;Male;*;*;spouse not present;*;*;*;Other;<=50K
29269;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29270;Female;*;*;*;*;*;*;Nontechnical;<=50K
29271;Female;*;*;*;*;*;*;Nontechnical;<=50K
29272;Female;*;*;*;*;*;*;Other;<=50K
29273;Female;*;*;*;*;*;*;Technical;>50K
29274;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
29275;Male;*;*;spouse present;*;*;*;Other;<=50K
29276;Female;*;*;*;*;*;*;Other;<=50K
29277;Male;*;*;spouse present;*;*;*;Technical;<=50K
29278;Male;*;*;spouse present;*;*;*;Other;<=50K
29279;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29280;Male;*;*;spouse present;*;*;*;Technical;>50K
29281;Female;*;*;*;*;*;*;Technical;<=50K
29282;Female;*;*;*;*;*;*;Nontechnical;<=50K
29283;Female;*;*;*;*;*;*;Other;<=50K
29284;Male;*;*;spouse not present;*;*;*;Other;<=50K
29285;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29286;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29287;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29288;Male;*;*;spouse present;*;*;*;Technical;>50K
29289;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29290;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29291;Female;*;*;*;*;*;*;Nontechnical;>50K
29292;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29293;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29294;Male;*;*;spouse present;*;*;*;Technical;<=50K
29295;Male;*;*;spouse present;*;*;*;Technical;<=50K
29296;Male;*;*;spouse present;*;*;*;Technical;>50K
29297;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29298;Male;*;*;spouse present;*;*;*;Technical;<=50K
29299;Male;*;*;spouse not present;*;*;*;Other;<=50K
29300;Male;*;*;spouse not present;*;*;*;Other;<=50K
29301;Male;*;*;spouse present;*;*;*;Technical;>50K
29302;Male;*;*;spouse present;*;*;*;Technical;<=50K
29303;Male;*;*;spouse present;*;*;*;Technical;>50K
29304;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29305;Male;*;*;spouse not present;*;*;*;Technical;>50K
29306;Female;*;*;*;*;*;*;Other;<=50K
29307;Female;*;*;*;*;*;*;Nontechnical;<=50K
29308;Female;*;*;*;*;*;*;Technical;<=50K
29309;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29310;Male;*;*;spouse present;*;*;*;Technical;>50K
29311;Male;*;*;spouse present;*;*;*;Other;<=50K
29312;Male;*;*;spouse present;*;*;*;Technical;<=50K
29313;Male;*;*;spouse present;*;*;*;Technical;<=50K
29314;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29315;Male;*;*;spouse present;*;*;*;Other;<=50K
29316;Female;*;*;*;*;*;*;Nontechnical;<=50K
29317;Female;*;*;*;*;*;*;Technical;<=50K
29318;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29319;Male;*;*;spouse not present;*;*;*;Other;<=50K
29320;Male;*;*;spouse present;*;*;*;Technical;<=50K
29321;Male;*;*;spouse present;*;*;*;Other;<=50K
29322;Male;*;*;spouse not present;*;*;*;Other;<=50K
29323;Male;*;*;spouse present;*;*;*;Technical;>50K
29324;Male;*;*;spouse present;*;*;*;Technical;>50K
29325;Female;*;*;*;*;*;*;Other;<=50K
29326;Male;*;*;spouse present;*;*;*;Technical;>50K
29327;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29328;Female;*;*;*;*;*;*;Other;<=50K
29329;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29330;Male;*;*;spouse present;*;*;*;Technical;>50K
29331;Male;*;*;spouse not present;*;*;*;Technical;>50K
29332;Male;*;*;spouse present;*;*;*;Technical;>50K
29333;Male;*;*;spouse present;*;*;*;Other;>50K
29334;Female;*;*;*;*;*;*;Nontechnical;<=50K
29335;Male;*;*;spouse present;*;*;*;Other;<=50K
29336;Female;*;*;*;*;*;*;Nontechnical;<=50K
29337;Male;*;*;spouse not present;*;*;*;Other;<=50K
29338;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29339;Female;*;*;*;*;*;*;Other;<=50K
29340;Female;*;*;*;*;*;*;Technical;<=50K
29341;Male;*;*;spouse not present;*;*;*;Other;<=50K
29342;Female;*;*;*;*;*;*;Other;<=50K
29343;Female;*;*;*;*;*;*;Technical;<=50K
29344;Male;*;*;spouse present;*;*;*;Technical;>50K
29345;Male;*;*;spouse present;*;*;*;Technical;>50K
29346;Female;*;*;*;*;*;*;Technical;>50K
29347;Male;*;*;spouse not present;*;*;*;Other;<=50K
29348;Male;*;*;spouse present;*;*;*;Other;>50K
29349;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29350;Female;*;*;*;*;*;*;Other;<=50K
29351;Male;*;*;spouse not present;*;*;*;Other;<=50K
29352;Male;*;*;spouse present;*;*;*;Other;<=50K
29353;Female;*;*;*;*;*;*;Other;<=50K
29354;Male;*;*;spouse not present;*;*;*;Other;<=50K
29355;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29356;Male;*;*;spouse present;*;*;*;Technical;>50K
29357;Male;*;*;spouse present;*;*;*;Technical;<=50K
29358;Female;*;*;*;*;*;*;Other;<=50K
29359;Male;*;*;spouse present;*;*;*;Technical;>50K
29360;Male;*;*;spouse present;*;*;*;Other;<=50K
29361;Female;*;*;*;*;*;*;Other;<=50K
29362;Male;*;*;spouse not present;*;*;*;Other;<=50K
29363;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29364;Female;*;*;*;*;*;*;Other;<=50K
29365;Male;*;*;spouse present;*;*;*;Other;>50K
29366;Male;*;*;spouse not present;*;*;*;Other;<=50K
29367;Female;*;*;*;*;*;*;Other;<=50K
29368;Male;*;*;spouse present;*;*;*;Other;<=50K
29369;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29370;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29371;Male;*;*;spouse present;*;*;*;Technical;>50K
29372;Male;*;*;spouse present;*;*;*;Other;<=50K
29373;Female;*;*;*;*;*;*;Other;<=50K
29374;Male;*;*;spouse present;*;*;*;Technical;<=50K
29375;Male;*;*;spouse present;*;*;*;Other;>50K
29376;Male;*;*;spouse present;*;*;*;Technical;<=50K
29377;Male;*;*;spouse present;*;*;*;Other;<=50K
29378;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29379;Male;*;*;spouse not present;*;*;*;Other;<=50K
29380;Female;*;*;*;*;*;*;Nontechnical;<=50K
29381;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29382;Female;*;*;*;*;*;*;Technical;<=50K
29383;Male;*;*;spouse present;*;*;*;Other;<=50K
29384;Female;*;*;*;*;*;*;Nontechnical;>50K
29385;Male;*;*;spouse not present;*;*;*;Other;<=50K
29386;Male;*;*;spouse not present;*;*;*;Other;<=50K
29387;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29388;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29389;Female;*;*;*;*;*;*;Nontechnical;<=50K
29390;Female;*;*;*;*;*;*;Other;<=50K
29391;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29392;Female;*;*;*;*;*;*;Nontechnical;<=50K
29393;Female;*;*;*;*;*;*;Other;<=50K
29394;Female;*;*;*;*;*;*;Other;<=50K
29395;Female;*;*;*;*;*;*;Technical;<=50K
29396;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29397;Male;*;*;spouse not present;*;*;*;Other;<=50K
29398;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29399;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29400;Male;*;*;spouse present;*;*;*;Technical;<=50K
29401;Male;*;*;spouse present;*;*;*;Technical;>50K
29402;Male;*;*;spouse present;*;*;*;Other;<=50K
29403;Female;*;*;*;*;*;*;Other;<=50K
29404;Female;*;*;*;*;*;*;Nontechnical;<=50K
29405;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29406;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29407;Male;*;*;spouse present;*;*;*;Technical;<=50K
29408;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29409;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29410;Male;*;*;spouse present;*;*;*;Technical;>50K
29411;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
29412;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
29413;Male;*;*;spouse present;*;*;*;Other;<=50K
29414;Female;*;*;*;*;*;*;Nontechnical;>50K
29415;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29416;Female;*;*;*;*;*;*;Nontechnical;<=50K
29417;Male;*;*;spouse present;*;*;*;Technical;>50K
29418;Female;*;*;*;*;*;*;Nontechnical;>50K
29419;Female;*;*;*;*;*;*;Other;<=50K
29420;Male;*;*;spouse not present;*;*;*;Other;<=50K
29421;Female;*;*;*;*;*;*;Nontechnical;<=50K
29422;Female;*;*;*;*;*;*;Other;<=50K
29423;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29424;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29425;Male;*;*;spouse present;*;*;*;Technical;>50K
29426;Female;*;*;*;*;*;*;Nontechnical;<=50K
29427;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29428;Male;*;*;spouse present;*;*;*;Technical;>50K
29429;Female;*;*;*;*;*;*;Other;<=50K
29430;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29431;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29432;Female;*;*;*;*;*;*;Other;<=50K
29433;Female;*;*;*;*;*;*;Technical;<=50K
29434;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29435;Female;*;*;*;*;*;*;Nontechnical;>50K
29436;Female;*;*;*;*;*;*;Other;<=50K
29437;Female;*;*;*;*;*;*;Nontechnical;>50K
29438;Female;*;*;*;*;*;*;Nontechnical;<=50K
29439;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29440;Female;*;*;*;*;*;*;Other;<=50K
29441;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29442;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29443;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29444;Male;*;*;spouse present;*;*;*;Technical;>50K
29445;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29446;Male;*;*;spouse not present;*;*;*;Other;<=50K
29447;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29448;Female;*;*;*;*;*;*;Technical;<=50K
29449;Male;*;*;spouse present;*;*;*;Other;>50K
29450;Female;*;*;*;*;*;*;Other;<=50K
29451;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29452;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29453;Male;*;*;spouse present;*;*;*;Technical;>50K
29454;Male;*;*;spouse present;*;*;*;Technical;<=50K
29455;Male;*;*;spouse not present;*;*;*;Other;<=50K
29456;Male;*;*;spouse present;*;*;*;Technical;>50K
29457;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29458;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29459;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29460;Male;*;*;spouse present;*;*;*;Other;<=50K
29461;Male;*;*;spouse not present;*;*;*;Other;<=50K
29462;Male;*;*;spouse not present;*;*;*;Other;<=50K
29463;Female;*;*;*;*;*;*;Other;<=50K
29464;Male;*;*;spouse present;*;*;*;Technical;>50K
29465;Female;*;*;*;*;*;*;Other;<=50K
29466;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29467;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29468;Female;*;*;*;*;*;*;Other;<=50K
29469;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29470;Male;*;*;spouse not present;*;*;*;Other;<=50K
29471;Male;*;*;spouse present;*;*;*;Technical;>50K
29472;Male;*;*;spouse present;*;*;*;Technical;>50K
29473;Male;*;*;spouse not present;*;*;*;Other;<=50K
29474;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29475;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29476;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29477;Female;*;*;*;*;*;*;Other;<=50K
29478;Female;*;*;*;*;*;*;Other;<=50K
29479;Male;*;*;spouse not present;*;*;*;Other;<=50K
29480;Male;*;*;spouse present;*;*;*;Other;>50K
29481;Male;*;*;spouse present;*;*;*;Other;>50K
29482;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29483;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29484;Male;*;*;spouse not present;*;*;*;Other;<=50K
29485;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29486;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29487;Male;*;*;spouse present;*;*;*;Technical;<=50K
29488;Female;*;*;*;*;*;*;Other;<=50K
29489;Female;*;*;*;*;*;*;Other;<=50K
29490;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29491;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29492;Male;*;*;spouse present;*;*;*;Technical;<=50K
29493;Male;*;*;spouse not present;*;*;*;Other;<=50K
29494;Male;*;*;spouse present;*;*;*;Technical;>50K
29495;Female;*;*;*;*;*;*;Technical;<=50K
29496;Male;*;*;spouse present;*;*;*;Other;>50K
29497;Male;*;*;spouse present;*;*;*;Technical;<=50K
29498;Female;*;*;*;*;*;*;Nontechnical;<=50K
29499;Male;*;*;spouse present;*;*;*;Technical;>50K
29500;Female;*;*;*;*;*;*;Technical;<=50K
29501;Male;*;*;spouse not present;*;*;*;Other;<=50K
29502;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29503;Male;*;*;spouse not present;*;*;*;Other;<=50K
29504;Female;*;*;*;*;*;*;Nontechnical;<=50K
29505;Male;*;*;spouse not present;*;*;*;Technical;>50K
29506;Female;*;*;*;*;*;*;Nontechnical;<=50K
29507;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29508;Female;*;*;*;*;*;*;Nontechnical;<=50K
29509;Male;*;*;spouse present;*;*;*;Other;<=50K
29510;Female;*;*;*;*;*;*;Technical;<=50K
29511;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29512;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29513;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29514;Female;*;*;*;*;*;*;Nontechnical;<=50K
29515;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29516;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29517;Female;*;*;*;*;*;*;Other;<=50K
